id	UNIPROT	geneLength
9447	Q8IXU6	1125
9448	Q8IXW0	1905
9449	Q8IXW5	1839
9450	Q8IXW7	894
9451	Q8IXX5	1131
9452	Q8IXY8	936
9453	Q8IXZ2	2847
9454	Q8IXZ3	1473
9455	Q8IY17	4128
9456	Q8IY18	3306
9457	Q8IY21	5139
9458	Q8IY22	2322
9459	Q8IY26	888
9460	Q8IY31	399
9461	Q8IY33	2715
9462	Q8IY34	1746
9463	Q8IY37	3474
9464	Q8IY42	945
9465	Q8IY49	813
9466	Q8IY51	1539
9467	Q8IY57	543
9468	Q8IY63	2871
9469	Q8IY67	1821
9470	Q8IY81	2544
9471	Q8IY82	2625
9472	Q8IY92	5505
9473	Q8IY95	816
9474	Q8IYA6	2238
9475	Q8IYA7	1059
9476	Q8IYA8	1785
9477	Q8IYB1	1476
9478	Q8IYB3	2715
9479	Q8IYB4	1881
9480	Q8IYB5	1404
9481	Q8IYB7	2658
9482	Q8IYB8	2361
9483	Q8IYB9	1947
9484	Q8IYD1	1887
9485	Q8IYD2	1053
9486	Q8IYD8	6147
9487	Q8IYD9	1119
9488	Q8IYE0	2868
9489	Q8IYE1	2148
9490	Q8IYF1	2262
9491	Q8IYF3	2823
9492	Q8IYG6	1629
9493	Q8IYH5	2712
9494	Q8IYI0	618
9495	Q8IYI6	2178
9496	Q8IYI8	1788
9497	Q8IYJ0	849
9498	Q8IYJ2	1656
9499	Q8IYJ3	1689
9500	Q8IYK2	1500
9501	Q8IYK4	1881
9502	Q8IYK8	1023
9503	Q8IYL3	732
9504	Q8IYM1	1077
9505	Q8IYM2	1737
9506	Q8IYM9	1497
9507	Q8IYN0	1629
9508	Q8IYN2	354
9509	Q8IYP9	1230
9510	Q8IYQ7	2232
9511	Q8IYR0	1869
9512	Q8IYR2	2415
9513	Q8IYR6	1143
9514	Q8IYS0	1989
9515	Q8IYS1	1311
9516	Q8IYS2	1905
9517	Q8IYS8	519
9518	Q8IYT3	2148
9519	Q8IYT4	1617
9520	Q8IYT8	3111
9521	Q8IYU2	2730
9522	Q8IYU4	1428
9523	Q8IYU8	1305
9524	Q8IYV9	1053
9525	Q8IYW5	1716
9526	Q8IYX0	1236
9527	Q8IYX1	1011
9528	Q8IYX3	1842
9529	Q8IYX4	1062
9530	Q8IYX7	1425
9531	Q8IYX8	1383
9532	Q8IYY4	2304
9533	Q8IZ07	1773
9534	Q8IZ08	1485
9535	Q8IZ13	1785
9536	Q8IZ20	1575
9537	Q8IZ21	2109
9538	Q8IZ26	1683
9539	Q8IZ40	1572
9540	Q8IZ52	2328
9541	Q8IZ57	588
9542	Q8IZ69	1878
9543	Q8IZ73	1638
9544	Q8IZ81	882
9545	Q8IZ83	2409
9546	Q8IZA0	3150
9547	Q8IZC4	1830
9548	Q8IZC7	1311
9549	Q8IZD2	5577
9550	Q8IZD4	1854
9551	Q8IZD9	6093
9552	Q8IZE3	2229
9553	Q8IZF0	5217
9554	Q8IZF2	4041
9555	Q8IZF3	2088
9556	Q8IZF4	1587
9557	Q8IZH2	5121
9558	Q8IZI9	591
9559	Q8IZJ1	2838
9560	Q8IZL2	3471
9561	Q8IZL8	3393
9562	Q8IZL9	1041
9563	Q8IZP0	1527
9564	Q8IZP1	1650
9565	Q8IZP2	723
9566	Q8IZP6	969
9567	Q8IZP9	3054
9568	Q8IZQ1	10581
9569	Q8IZQ5	369
9570	Q8IZQ8	2817
9571	Q8IZR5	705
9572	Q8IZS5	696
9573	Q8IZS8	3276
9574	Q8IZT6	10434
9575	Q8IZT9	501
9576	Q8IZU0	561
9577	Q8IZU1	999
9578	Q8IZU2	3969
9579	Q8IZU3	711
9580	Q8IZU9	2337
9581	Q8IZV2	522
9582	Q8IZV5	1026
9583	Q8IZW8	2148
9584	Q8IZX4	5481
9585	Q8IZY2	6441
9586	Q8IZY5	327
9587	Q8J025	1545
9588	Q8N0S2	1056
9589	Q8N0S6	1035
9590	Q8N0T1	303
9591	Q8N0U4	1179
9592	Q8N0U6	357
9593	Q8N0U8	531
9594	Q8N0V1	414
9595	Q8N0V3	1032
9596	Q8N0W4	2451
9597	Q8N0X2	1896
9598	Q8N0X7	2001
9599	Q8N0Y2	984
9600	Q8N0Z2	1146
9601	Q8N0Z3	2568
9602	Q8N0Z6	1323
9603	Q8N0Z8	912
9604	Q8N100	459
9605	Q8N103	2196
9606	Q8N108	1539
9607	Q8N111	450
9608	Q8N112	495
9609	Q8N114	723
9610	Q8N122	4008
9611	Q8N128	642
9612	Q8N129	747
9613	Q8N131	627
9614	Q8N136	1248
9615	Q8N137	2712
9616	Q8N138	462
9617	Q8N139	4854
9618	Q8N140	1002
9619	Q8N141	1599
9620	Q8N142	1374
9621	Q8N144	885
9622	Q8N145	1647
9623	Q8N157	3591
9624	Q8N159	1605
9625	Q8N163	2772
9626	Q8N165	1026
9627	Q8N183	510
9628	Q8N184	1944
9629	Q8N187	2178
9630	Q8N196	2220
9631	Q8N1A0	888
9632	Q8N1A6	600
9633	Q8N1B3	747
9634	Q8N1B4	2172
9635	Q8N1D0	762
9636	Q8N1E2	585
9637	Q8N1E6	1257
9638	Q8N1F1	393
9639	Q8N1F7	2460
9640	Q8N1F8	3267
9641	Q8N1G0	3714
9642	Q8N1G1	3666
9643	Q8N1G2	2508
9644	Q8N1G4	1752
9645	Q8N1H7	1764
9646	Q8N1I0	5901
9647	Q8N1K5	1926
9648	Q8N1L4	1023
9649	Q8N1L9	825
9650	Q8N1N0	1770
9651	Q8N1N4	1563
9652	Q8N1N5	1341
9653	Q8N1Q1	789
9654	Q8N1Q8	744
9655	Q8N1V2	1863
9656	Q8N1W1	5118
9657	Q8N1Y9	696
9658	Q8N201	6573
9659	Q8N205	1215
9660	Q8N239	1935
9661	Q8N257	381
9662	Q8N264	2247
9663	Q8N268	381
9664	Q8N283	3006
9665	Q8N2C7	9777
9666	Q8N2F6	1032
9667	Q8N2G8	1593
9668	Q8N2H3	1746
9669	Q8N2H4	471
9670	Q8N2H9	1410
9671	Q8N2I2	1683
9672	Q8N2I9	1308
9673	Q8N2K0	1197
9674	Q8N2K1	780
9675	Q8N2M4	723
9676	Q8N2M8	2025
9677	Q8N2N9	4062
9678	Q8N2Q7	2592
9679	Q8N2R0	939
9680	Q8N2S1	4875
9681	Q8N2U0	342
9682	Q8N2U9	816
9683	Q8N2W9	1533
9684	Q8N2X6	360
9685	Q8N2Y8	4551
9686	Q8N2Z9	417
9687	Q8N302	2145
9688	Q8N307	2130
9689	Q8N326	468
9690	Q8N328	1782
9691	Q8N335	1056
9692	Q8N336	1005
9693	Q8N339	186
9694	Q8N344	1638
9695	Q8N350	2118
9696	Q8N357	1116
9697	Q8N365	1158
9698	Q8N370	1710
9699	Q8N371	1251
9700	Q8N386	918
9701	Q8N392	1992
9702	Q8N393	2349
9703	Q8N394	2511
9704	Q8N398	3729
9705	Q8N3A8	2565
9706	Q8N3C0	6609
9707	Q8N3C7	2118
9708	Q8N3E9	2370
9709	Q8N3F0	396
9710	Q8N3F8	2592
9711	Q8N3I7	1026
9712	Q8N3J3	1944
9713	Q8N3J5	1119
9714	Q8N3K9	12210
9715	Q8N3L3	2055
9716	Q8N3P4	4287
9717	Q8N3R9	2028
9718	Q8N3T1	1920
9719	Q8N3T6	3327
9720	Q8N3U4	3696
9721	Q8N3V7	2790
9722	Q8N3X1	3054
9723	Q8N3X6	1809
9724	Q8N3Y1	1797
9725	Q8N3Y3	2166
9726	Q8N3Y7	930
9727	Q8N3Z3	855
9728	Q8N3Z6	1632
9729	Q8N402	723
9730	Q8N423	1797
9731	Q8N427	1767
9732	Q8N431	1401
9733	Q8N434	1479
9734	Q8N441	1515
9735	Q8N442	2010
9736	Q8N443	1140
9737	Q8N446	1047
9738	Q8N448	2073
9739	Q8N456	786
9740	Q8N461	1440
9741	Q8N465	1566
9742	Q8N474	945
9743	Q8N475	2544
9744	Q8N485	849
9745	Q8N488	687
9746	Q8N490	1158
9747	Q8N4B1	750
9748	Q8N4B4	1329
9749	Q8N4C6	6273
9750	Q8N4C7	885
9751	Q8N4C8	3999
9752	Q8N4F4	1659
9753	Q8N4F7	987
9754	Q8N4G2	579
9755	Q8N4G4	540
9756	Q8N4H5	156
9757	Q8N4J0	1230
9758	Q8N4L2	774
9759	Q8N4L4	930
9760	Q8N4L8	924
9761	Q8N4M1	1962
9762	Q8N4N3	1851
9763	Q8N4N7	450
9764	Q8N4N8	2022
9765	Q8N4P2	1998
9766	Q8N4P3	540
9767	Q8N4P6	1680
9768	Q8N4Q0	1134
9769	Q8N4Q1	429
9770	Q8N4S0	1635
9771	Q8N4S9	1677
9772	Q8N4T4	1008
9773	Q8N4T8	714
9774	Q8N4U5	1560
9775	Q8N4V1	396
9776	Q8N4V2	1647
9777	Q8N4W3	603
9778	Q8N4W6	1026
9779	Q8N4X5	2457
9780	Q8N4Y2	1200
9781	Q8N4Z0	657
9782	Q8N511	627
9783	Q8N531	1620
9784	Q8N539	1386
9785	Q8N543	1629
9786	Q8N554	1845
9787	Q8N556	2193
9788	Q8N565	645
9789	Q8N567	816
9790	Q8N568	2301
9791	Q8N573	2625
9792	Q8N584	1752
9793	Q8N594	1416
9794	Q8N5A5	1596
9795	Q8N5C6	2988
9796	Q8N5C8	2139
9797	Q8N5D0	2034
9798	Q8N5F7	1248
9799	Q8N5G0	204
9800	Q8N5G2	1995
9801	Q8N5H3	570
9802	Q8N5H7	2583
9803	Q8N5I2	1302
9804	Q8N5I3	819
9805	Q8N5I4	993
9806	Q8N5I9	558
9807	Q8N5J2	1410
9808	Q8N5J4	747
9809	Q8N5K1	408
9810	Q8N5L8	492
9811	Q8N5M1	870
9812	Q8N5M4	516
9813	Q8N5M9	552
9814	Q8N5N7	477
9815	Q8N5N8	438
9816	Q8N5P1	876
9817	Q8N5Q1	2769
9818	Q8N5R6	2877
9819	Q8N5S3	864
9820	Q8N5S9	1518
9821	Q8N5T2	1581
9822	Q8N5U6	2436
9823	Q8N5V2	2133
9824	Q8N5W9	645
9825	Q8N5X7	675
9826	Q8N5Y2	1566
9827	Q8N5Y8	969
9828	Q8N5Z5	966
9829	Q8N608	2391
9830	Q8N609	1110
9831	Q8N612	2919
9832	Q8N653	2523
9833	Q8N660	2013
9834	Q8N661	681
9835	Q8N668	573
9836	Q8N680	1545
9837	Q8N682	717
9838	Q8N684	1416
9839	Q8N693	1221
9840	Q8N695	1833
9841	Q8N697	1734
9842	Q8N6C5	4011
9843	Q8N6C8	1320
9844	Q8N6D2	744
9845	Q8N6F1	675
9846	Q8N6F7	537
9847	Q8N6F8	738
9848	Q8N6G5	1629
9849	Q8N6H7	1566
9850	Q8N6I1	711
9851	Q8N6K4	522
9852	Q8N6K7	1563
9853	Q8N6L0	1689
9854	Q8N6L1	411
9855	Q8N6M0	882
9856	Q8N6M5	1176
9857	Q8N6M6	2460
9858	Q8N6M9	438
9859	Q8N6N2	720
9860	Q8N6N3	549
9861	Q8N6N6	342
9862	Q8N6P7	1725
9863	Q8N6Q1	867
9864	Q8N6Q3	1314
9865	Q8N6Q8	1812
9866	Q8N6R0	2100
9867	Q8N6R1	198
9868	Q8N6S4	1626
9869	Q8N6S5	681
9870	Q8N6T3	1221
9871	Q8N6T7	1068
9872	Q8N6U2	549
9873	Q8N6U8	1590
9874	Q8N6V9	1176
9875	Q8N6W0	1458
9876	Q8N6Y0	2112
9877	Q8N715	1872
9878	Q8N720	1476
9879	Q8N726	399
9880	Q8N752	1014
9881	Q8N766	2982
9882	Q8N769	369
9883	Q8N799	882
9884	Q8N7A1	1221
9885	Q8N7B1	924
9886	Q8N7B6	747
9887	Q8N7B9	1317
9888	Q8N7C0	942
9889	Q8N7C3	1164
9890	Q8N7E2	1278
9891	Q8N7F7	525
9892	Q8N7G0	987
9893	Q8N7H5	1596
9894	Q8N7J2	2016
9895	Q8N7K0	2022
9896	Q8N7M0	540
9897	Q8N7M2	2040
9898	Q8N7Q3	1767
9899	Q8N7R7	1080
9900	Q8N7U7	1236
9901	Q8N7W2	1560
9902	Q8N7X4	1224
9903	Q8N7Y1	726
9904	Q8N801	747
9905	Q8N806	1278
9906	Q8N812	408
9907	Q8N815	993
9908	Q8N816	777
9909	Q8N831	1233
9910	Q8N841	2532
9911	Q8N865	1773
9912	Q8N878	1650
9913	Q8N883	1758
9914	Q8N884	1569
9915	Q8N895	2235
9916	Q8N8A2	2982
9917	Q8N8A6	2001
9918	Q8N8B7	1056
9919	Q8N8D1	1458
9920	Q8N8E2	1626
9921	Q8N8E3	2868
9922	Q8N8F7	396
9923	Q8N8G2	954
9924	Q8N8G6	552
9925	Q8N8H1	495
9926	Q8N8I0	606
9927	Q8N8I6	795
9928	Q8N8J0	789
9929	Q8N8K9	2151
9930	Q8N8L2	1314
9931	Q8N8L6	735
9932	Q8N8N0	612
9933	Q8N8Q1	690
9934	Q8N8Q3	849
9935	Q8N8R3	912
9936	Q8N8R5	1158
9937	Q8N8R7	783
9938	Q8N8S7	1776
9939	Q8N8U2	1521
9940	Q8N8V4	1254
9941	Q8N8X9	1089
9942	Q8N8Y2	1053
9943	Q8N8Y5	597
9944	Q8N8Z6	2148
9945	Q8N912	483
9946	Q8N944	2586
9947	Q8N954	858
9948	Q8N960	2961
9949	Q8N966	792
9950	Q8N983	648
9951	Q8N987	1056
9952	Q8N988	1272
9953	Q8N998	1125
9954	Q8N9A8	378
9955	Q8N9B4	1170
9956	Q8N9B5	2967
9957	Q8N9E0	747
9958	Q8N9F0	909
9959	Q8N9I0	1260
9960	Q8N9I5	1071
9961	Q8N9I9	1044
9962	Q8N9L1	1005
9963	Q8N9M1	1269
9964	Q8N9M5	1527
9965	Q8N9N2	1203
9966	Q8N9N5	1560
9967	Q8N9N8	498
9968	Q8N9P6	612
9969	Q8N9Q2	468
9970	Q8N9R8	1821
9971	Q8N9S9	1323
9972	Q8N9T8	2112
9973	Q8N9V2	1407
9974	Q8N9V6	1593
9975	Q8N9V7	5079
9976	Q8N9W4	2730
9977	Q8N9W6	852
9978	Q8N9W8	1269
9979	Q8N9Z0	1389
9980	Q8N9Z2	708
9981	Q8NA03	1746
9982	Q8NA19	1872
9983	Q8NA23	1104
9984	Q8NA54	2376
9985	Q8NA57	1245
9986	Q8NA61	1347
9987	Q8NA69	1518
9988	Q8NA70	1938
9989	Q8NA72	1728
9990	Q8NA75	1188
9991	Q8NA77	495
9992	Q8NA82	2427
9993	Q8NA92	825
9994	Q8NAA4	1860
9995	Q8NAB2	1839
9996	Q8NAE3	372
9997	Q8NAF0	1689
9998	Q8NAJ2	699
9999	Q8NAM6	1302
10000	Q8NAN2	1899
10001	Q8NAP1	492
10002	Q8NAP3	3588
10003	Q8NAT1	1743
10004	Q8NAV1	939
10005	Q8NAX2	1197
10006	Q8NB12	1473
10007	Q8NB14	3129
10008	Q8NB15	759
10009	Q8NB16	1416
10010	Q8NB25	3423
10011	Q8NB37	663
10012	Q8NB46	3231
10013	Q8NB49	3399
10014	Q8NB78	2469
10015	Q8NB90	2682
10016	Q8NB91	2580
10017	Q8NBB2	393
10018	Q8NBB4	1227
10019	Q8NBD8	504
10020	Q8NBE8	1677
10021	Q8NBF1	1863
10022	Q8NBF2	2181
10023	Q8NBF6	1947
10024	Q8NBI2	729
10025	Q8NBI3	1050
10026	Q8NBI5	1476
10027	Q8NBJ4	1206
10028	Q8NBJ5	1869
10029	Q8NBJ7	906
10030	Q8NBM4	1035
10031	Q8NBN3	1668
10032	Q8NBN7	996
10033	Q8NBP0	2583
10034	Q8NBP7	2079
10035	Q8NBQ5	903
10036	Q8NBQ7	816
10037	Q8NBR0	1182
10038	Q8NBS9	1299
10039	Q8NBT0	1224
10040	Q8NBT2	594
10041	Q8NBU5	1086
10042	Q8NBW4	1686
10043	Q8NBX0	1290
10044	Q8NBY1	1179
10045	Q8NBZ0	735
10046	Q8NBZ7	1263
10047	Q8NC01	843
10048	Q8NC06	807
10049	Q8NC24	912
10050	Q8NC26	1254
10051	Q8NC38	381
10052	Q8NC42	1203
10053	Q8NC44	1632
10054	Q8NC51	1227
10055	Q8NC56	1512
10056	Q8NC60	2097
10057	Q8NC67	1578
10058	Q8NC69	714
10059	Q8NC74	1995
10060	Q8NC96	828
10061	Q8NCA5	1557
10062	Q8NCA9	972
10063	Q8NCB2	1506
10064	Q8NCC3	1239
10065	Q8NCC5	1485
10066	Q8NCD3	2247
10067	Q8NCE0	1398
10068	Q8NCE2	1953
10069	Q8NCF0	1341
10070	Q8NCF5	1260
10071	Q8NCG5	1161
10072	Q8NCG7	2019
10073	Q8NCJ5	1329
10074	Q8NCK3	1326
10075	Q8NCL4	1869
10076	Q8NCL9	1506
10077	Q8NCM8	12924
10078	Q8NCN2	1503
10079	Q8NCN4	2127
10080	Q8NCP5	1713
10081	Q8NCQ5	1533
10082	Q8NCR0	1503
10083	Q8NCR3	942
10084	Q8NCR6	789
10085	Q8NCR9	681
10086	Q8NCS4	465
10087	Q8NCT1	1257
10088	Q8NCU1	432
10089	Q8NCU4	2811
10090	Q8NCW0	1389
10091	Q8NCW5	867
10092	Q8NCW6	1827
10093	Q8NCX0	3306
10094	Q8NCY6	1038
10095	Q8ND04	2976
10096	Q8ND24	2112
10097	Q8ND25	684
10098	Q8ND30	2631
10099	Q8ND56	1392
10100	Q8ND71	1998
10101	Q8ND76	1026
10102	Q8ND82	2214
10103	Q8ND83	1707
10104	Q8ND90	1062
10105	Q8ND94	717
10106	Q8NDB2	2358
10107	Q8NDB6	642
10108	Q8NDC0	738
10109	Q8NDC4	441
10110	Q8NDD1	882
10111	Q8NDF8	1719
10112	Q8NDG6	4149
10113	Q8NDH3	1572
10114	Q8NDH6	1449
10115	Q8NDI1	3696
10116	Q8NDN9	1596
10117	Q8NDP4	1500
10118	Q8NDT2	2673
10119	Q8NDV1	918
10120	Q8NDV7	5889
10121	Q8NDW4	1740
10122	Q8NDW8	3963
10123	Q8NDX1	3171
10124	Q8NDX5	2952
10125	Q8NDX6	582
10126	Q8NDY6	678
10127	Q8NDZ0	2400
10128	Q8NDZ2	2619
10129	Q8NE00	1491
10130	Q8NE01	2124
10131	Q8NE09	3795
10132	Q8NE22	900
10133	Q8NE31	1758
10134	Q8NE35	2097
10135	Q8NE62	1785
10136	Q8NE63	1851
10137	Q8NE71	2538
10138	Q8NE79	1083
10139	Q8NE86	1056
10140	Q8NEA4	567
10141	Q8NEA6	2328
10142	Q8NEA9	1581
10143	Q8NEB9	2664
10144	Q8NEC5	2343
10145	Q8NEC7	1902
10146	Q8NEE6	2208
10147	Q8NEF3	1341
10148	Q8NEF9	1290
10149	Q8NEG0	726
10150	Q8NEG4	1503
10151	Q8NEG5	1902
10152	Q8NEG7	1758
10153	Q8NEH6	1488
10154	Q8NEJ0	567
10155	Q8NEJ9	948
10156	Q8NEK8	1170
10157	Q8NEL9	2703
10158	Q8NEM0	2508
10159	Q8NEM2	2019
10160	Q8NEM7	2340
10161	Q8NEN0	2604
10162	Q8NEN9	3465
10163	Q8NEP3	2178
10164	Q8NEP4	1437
10165	Q8NEP7	1050
10166	Q8NEP9	1887
10167	Q8NER1	2520
10168	Q8NER5	1482
10169	Q8NES3	1140
10170	Q8NES8	216
10171	Q8NET1	222
10172	Q8NET4	4167
10173	Q8NET5	813
10174	Q8NET6	1026
10175	Q8NEU8	1995
10176	Q8NEV8	5970
10177	Q8NEV9	732
10178	Q8NEW0	1131
10179	Q8NEX5	270
10180	Q8NEY1	5634
10181	Q8NEY3	918
10182	Q8NEY4	1284
10183	Q8NEY8	1377
10184	Q8NEZ2	1194
10185	Q8NEZ3	4029
10186	Q8NEZ4	14736
10187	Q8NEZ5	1212
10188	Q8NF37	1605
10189	Q8NF50	6300
10190	Q8NF64	2763
10191	Q8NF67	792
10192	Q8NF91	26394
10193	Q8NF99	1605
10194	Q8NFA0	4815
10195	Q8NFA2	1131
10196	Q8NFC6	9156
10197	Q8NFD2	2298
10198	Q8NFD5	6711
10199	Q8NFF5	1764
10200	Q8NFG4	1740
10201	Q8NFH3	1143
10202	Q8NFH4	981
10203	Q8NFH5	981
10204	Q8NFH8	1983
10205	Q8NFI3	2232
10206	Q8NFJ5	1074
10207	Q8NFJ6	1155
10208	Q8NFJ9	1782
10209	Q8NFM4	3234
10210	Q8NFP0	405
10211	Q8NFP7	495
10212	Q8NFP9	8841
10213	Q8NFQ8	1413
10214	Q8NFR3	231
10215	Q8NFR7	1776
10216	Q8NFR9	2004
10217	Q8NFT6	1848
10218	Q8NFT8	2214
10219	Q8NFU4	258
10220	Q8NFU5	1251
10221	Q8NFU7	6411
10222	Q8NFV4	948
10223	Q8NFW5	1149
10224	Q8NFW8	1305
10225	Q8NFW9	2580
10226	Q8NFZ0	3132
10227	Q8NFZ5	1290
10228	Q8NFZ8	1167
10229	Q8NG08	3264
10230	Q8NG11	813
10231	Q8NG27	1932
10232	Q8NG31	7029
10233	Q8NG50	855
10234	Q8NG66	1938
10235	Q8NGH7	990
10236	Q8NGJ0	948
10237	Q8NGJ1	945
10238	Q8NGS2	942
10239	Q8NGV6	978
10240	Q8NGW1	996
10241	Q8NH19	906
10242	Q8NH93	975
10243	Q8NHA8	1014
10244	Q8NHB8	951
10245	Q8NHC8	927
10246	Q8NHG7	234
10247	Q8NHG8	729
10248	Q8NHH1	2403
10249	Q8NHH9	1752
10250	Q8NHJ6	1347
10251	Q8NHL6	1953
10252	Q8NHM4	744
10253	Q8NHM5	4011
10254	Q8NHP1	996
10255	Q8NHP6	1557
10256	Q8NHP7	1545
10257	Q8NHP8	1770
10258	Q8NHQ1	1794
10259	Q8NHQ8	1260
10260	Q8NHQ9	1803
10261	Q8NHS0	699
10262	Q8NHS1	504
10263	Q8NHS4	1761
10264	Q8NHS9	1092
10265	Q8NHU0	570
10266	Q8NHU3	1098
10267	Q8NHU6	3297
10268	Q8NHV1	903
10269	Q8NHV4	1983
10270	Q8NHV9	555
10271	Q8NHW4	279
10272	Q8NHW5	954
10273	Q8NHW6	270
10274	Q8NHX9	2259
10275	Q8NHY0	1701
10276	Q8NHY2	2196
10277	Q8NHY3	2643
10278	Q8NHY5	837
10279	Q8NHY6	2607
10280	Q8NHZ7	627
10281	Q8NHZ8	258
10282	Q8NI08	2829
10283	Q8NI17	2199
10284	Q8NI22	441
10285	Q8NI27	4782
10286	Q8NI28	651
10287	Q8NI29	852
10288	Q8NI35	5406
10289	Q8NI36	2856
10290	Q8NI37	915
10291	Q8NI38	942
10292	Q8NI51	1992
10293	Q8NI60	1944
10294	Q8NI77	2697
10295	Q8TA86	666
10296	Q8TA94	1431
10297	Q8TAA1	600
10298	Q8TAA3	771
10299	Q8TAA5	678
10300	Q8TAA9	1575
10301	Q8TAB3	3447
10302	Q8TAB5	690
10303	Q8TAB7	330
10304	Q8TAC1	474
10305	Q8TAC2	567
10306	Q8TAC9	708
10307	Q8TAD4	2298
10308	Q8TAD7	192
10309	Q8TAD8	1191
10310	Q8TAE7	1311
10311	Q8TAE8	669
10312	Q8TAF3	2034
10313	Q8TAF7	1692
10314	Q8TAF8	660
10315	Q8TAG5	711
10316	Q8TAG6	624
10317	Q8TAG9	2415
10318	Q8TAI1	372
10319	Q8TAI7	552
10320	Q8TAK5	1347
10321	Q8TAK6	816
10322	Q8TAL5	1386
10323	Q8TAM1	2172
10324	Q8TAM2	1626
10325	Q8TAM6	855
10326	Q8TAP4	438
10327	Q8TAP6	1980
10328	Q8TAP8	762
10329	Q8TAP9	540
10330	Q8TAQ2	3645
10331	Q8TAQ5	2067
10332	Q8TAS1	1260
10333	Q8TAT5	1818
10334	Q8TAT6	1827
10335	Q8TAU0	1095
10336	Q8TAU3	1728
10337	Q8TAV3	1473
10338	Q8TAV4	876
10339	Q8TAV5	438
10340	Q8TAW3	1605
10341	Q8TAX7	1134
10342	Q8TAX9	1236
10343	Q8TAZ6	747
10344	Q8TB03	960
10345	Q8TB05	534
10346	Q8TB22	2361
10347	Q8TB24	2958
10348	Q8TB36	1077
10349	Q8TB37	960
10350	Q8TB40	1029
10351	Q8TB45	1230
10352	Q8TB52	2238
10353	Q8TB61	1299
10354	Q8TB68	825
10355	Q8TB72	3201
10356	Q8TB96	1839
10357	Q8TBA6	2196
10358	Q8TBB0	669
10359	Q8TBB1	2187
10360	Q8TBB5	1563
10361	Q8TBB6	2316
10362	Q8TBC3	2124
10363	Q8TBC4	1392
10364	Q8TBC5	1533
10365	Q8TBE0	2343
10366	Q8TBE1	483
10367	Q8TBE3	675
10368	Q8TBE7	1239
10369	Q8TBE9	747
10370	Q8TBF2	597
10371	Q8TBF4	654
10372	Q8TBF8	1107
10373	Q8TBG9	798
10374	Q8TBH0	1224
10375	Q8TBK2	1422
10376	Q8TBK6	579
10377	Q8TBM7	372
10378	Q8TBM8	1140
10379	Q8TBN0	1149
10380	Q8TBP0	2304
10381	Q8TBQ9	219
10382	Q8TBR7	774
10383	Q8TBX8	1266
10384	Q8TBY0	1602
10385	Q8TBY8	3024
10386	Q8TBY9	3450
10387	Q8TBZ0	2502
10388	Q8TBZ2	2844
10389	Q8TBZ3	1710
10390	Q8TBZ5	1635
10391	Q8TBZ6	1020
10392	Q8TBZ8	1662
10393	Q8TBZ9	762
10394	Q8TC05	2145
10395	Q8TC07	2076
10396	Q8TC12	957
10397	Q8TC20	2334
10398	Q8TC21	1515
10399	Q8TC24	1257
10400	Q8TC29	771
10401	Q8TC36	1140
10402	Q8TC44	1437
10403	Q8TC57	1593
10404	Q8TC59	2922
10405	Q8TC71	1617
10406	Q8TC76	1113
10407	Q8TC90	1221
10408	Q8TC92	1932
10409	Q8TC99	975
10410	Q8TCA0	555
10411	Q8TCB0	1335
10412	Q8TCB6	954
10413	Q8TCC3	486
10414	Q8TCD1	231
10415	Q8TCD5	606
10416	Q8TCD6	726
10417	Q8TCE6	1074
10418	Q8TCE9	420
10419	Q8TCG1	2718
10420	Q8TCG2	1446
10421	Q8TCJ0	1104
10422	Q8TCJ2	2481
10423	Q8TCN5	2862
10424	Q8TCP9	1722
10425	Q8TCQ1	870
10426	Q8TCS8	2352
10427	Q8TCT0	1614
10428	Q8TCT1	804
10429	Q8TCT7	1779
10430	Q8TCT8	1563
10431	Q8TCT9	1134
10432	Q8TCU4	12507
10433	Q8TCU6	4980
10434	Q8TCV5	675
10435	Q8TCX1	1056
10436	Q8TCX5	2013
10437	Q8TCY5	519
10438	Q8TCY9	2796
10439	Q8TCZ2	789
10440	Q8TD06	501
10441	Q8TD07	792
10442	Q8TD08	1635
10443	Q8TD10	1329
10444	Q8TD16	2475
10445	Q8TD17	1929
10446	Q8TD19	2940
10447	Q8TD23	1707
10448	Q8TD26	8148
10449	Q8TD30	1572
10450	Q8TD31	2349
10451	Q8TD35	585
10452	Q8TD46	978
10453	Q8TD55	1473
10454	Q8TD57	12351
10455	Q8TD84	6162
10456	Q8TD86	546
10457	Q8TD90	1572
10458	Q8TD91	1932
10459	Q8TDB4	723
10460	Q8TDB6	2223
10461	Q8TDC0	756
10462	Q8TDC3	2337
10463	Q8TDD1	2646
10464	Q8TDD2	1296
10465	Q8TDD5	1662
10466	Q8TDF6	2022
10467	Q8TDG2	1131
10468	Q8TDG4	3306
10469	Q8TDH9	564
10470	Q8TDI0	5865
10471	Q8TDI8	2283
10472	Q8TDJ6	9111
10473	Q8TDM0	636
10474	Q8TDM6	5760
10475	Q8TDN2	1638
10476	Q8TDN4	1902
10477	Q8TDN6	1062
10478	Q8TDN7	795
10479	Q8TDP1	495
10480	Q8TDQ0	906
10481	Q8TDQ1	873
10482	Q8TDQ7	831
10483	Q8TDR0	2076
10484	Q8TDR4	648
10485	Q8TDS5	1272
10486	Q8TDT2	1413
10487	Q8TDU9	1125
10488	Q8TDV0	1260
10489	Q8TDW0	2412
10490	Q8TDW5	2193
