UniprotKB	GeneSymbol	GC3	T2	Conections
Q8N841	TTLL6	64.4549763033175	23.9336492890995	3
Q8N865	C7orf31	40.2707275803723	22.165820642978	9
Q8N878	FRMD1	80.1818181818182	23.4545454545455	2
Q8N883	ZNF614	38.5665529010239	21.3310580204778	2
Q8N884	MB21D1	53.5372848948375	22.7533460803059	3
Q8N895	ZNF366	80.5369127516778	22.6845637583893	7
Q8N8A2	ANKRD44	45.3260869565217	26.6304347826087	10
Q8N8A6	DDX51	79.0104947526237	24.8875562218891	8
Q8N8B7	TCEANC	44.0340909090909	23.2954545454545	108
Q8N8D1	PDCD7	68.5185185185185	20.7818930041152	7
Q8N8E2	ZNF513	66.789667896679	15.4981549815498	2
Q8N8E3	CEP112	39.0167364016736	23.8493723849372	1
Q8N8F7	LSMEM1	43.1818181818182	37.1212121212121	3
Q8N8G2	VGLL2	78.9308176100629	15.4088050314465	1
Q8N8G6	C15orf54	50	31.5217391304348	1
Q8N8H1	ZNF321P	37.5757575757576	23.6363636363636	3
Q8N8I0	SAMD12	40.1933701657459	29.2817679558011	1
Q8N8I6	LINC00482	65.2830188679245	13.2075471698113	4
Q8N8J0	PI4KAP1	72.6235741444867	28.8973384030418	1
Q8N8K9	KIAA1958	60.8089260808926	23.2914923291492	15
Q8N8L2	ZNF491	33.7899543378995	14.6118721461187	9
Q8N8L6	ARL10	85.3061224489796	31.4285714285714	1
Q8N8N0	RNF152	81.3725490196078	30.3921568627451	5
Q8N8Q1	CYB561D1	70.8695652173913	37.3913043478261	2
Q8N8Q3	ENDOV	78.0918727915194	29.6819787985866	2
Q8N8R3	SLC25A29	89.1447368421053	29.6052631578947	3
Q8N8R5	C2orf69	47.9274611398964	26.6839378238342	7
Q8N8R7	ARL14EP	30.6513409961686	23.3716475095785	5
Q8N8S7	ENAH	42.7168576104746	18.8216039279869	18
Q8N8U2	CDYL2	71.4003944773175	25.2465483234714	12
Q8N8V4	ANKS4B	55.9652928416486	23.644251626898	2
Q8N8X9	MAB21L3	68.870523415978	29.4765840220386	20
Q8N8Y2	ATP6V0D2	47.8632478632479	31.9088319088319	17
Q8N8Y5	ZFP41	70.8542713567839	15.0753768844221	2
Q8N8Z6	DCBLD1	49.4444444444444	24.8148148148148	1
Q8N912	NRAC	82.6086956521739	23.6024844720497	8
Q8N944	AMER3	72.0417633410673	17.9814385150812	3
Q8N954	GPATCH11	32.9545454545455	20.4545454545455	6
Q8N960	CEP120	37.4581939799331	26.5328874024526	91
Q8N966	ZDHHC22	89.7727272727273	37.8787878787879	4
Q8N983	MRPL43	75.462962962963	27.3148148148148	11
Q8N987	NECAB1	48.0113636363636	26.4204545454545	16
Q8N988	ZNF557	48.7238979118329	20.1856148491879	5
Q8N998	CCDC89	72	24	2
Q8N9A8	CNEP1R1	34.9206349206349	32.5396825396825	1
Q8N9B4	ANKRD42	39.2307692307692	25.6410256410256	1
Q8N9B5	JMY	52.9828109201213	22.4469160768453	9
Q8N9E0	FAM133A	33.7349397590361	8.83534136546185	13
Q8N9F0	NAT8L	92.7392739273927	27.7227722772277	1
Q8N9I0	SYT2	75	27.3809523809524	3
Q8N9I5	FADS6	82.5958702064897	35.693215339233	17
Q8N9I9	DTX3	72.4137931034483	23.8505747126437	32
Q8N9L1	ZIC4	72.7272727272727	20.7792207792208	2
Q8N9M1	C19orf47	71.8676122931442	23.4042553191489	10
Q8N9M5	TMEM102	74.2632612966601	24.75442043222	12
Q8N9N2	ASCC1	46.3840399002494	27.6807980049875	10
Q8N9N5	BANP	77.1062271062271	25.0915750915751	165
Q8N9N8	EIF1AD	65.0602409638554	23.4939759036145	23
Q8N9P6	C9orf163	74.5098039215686	23.5294117647059	2
Q8N9Q2	SREK1IP1	38.6138613861386	21.7821782178218	26
Q8N9R8	SCAI	41.0214168039539	29.8187808896211	5
Q8N9S9	SNX31	56.0090702947846	30.6122448979592	4
Q8N9T8	KRI1	74.802110817942	17.1503957783641	14
Q8N9V2	TRIML1	63.9658848614073	26.0127931769723	2
Q8N9V6	ANKRD53	77.4011299435028	22.9755178907721	2
Q8N9V7	TOPAZ1	33.1955109273479	26.4619019492026	1
Q8N9W4	GOLGA6L2	73.4254992319508	17.6651305683564	7
Q8N9W6	BOLL	29.3103448275862	23.448275862069	35
Q8N9W8	FAM71D	49.8817966903073	27.6595744680851	1
Q8N9Z0	ZNF610	36.9330453563715	23.110151187905	1
Q8N9Z2	CCDC71L	91.3793103448276	19.3965517241379	3
Q8NA03	FSIP1	36.0824742268041	23.8831615120275	1
Q8NA19	L3MBTL4	45.9935897435897	25.4807692307692	11
Q8NA23	WDR31	51.0869565217391	27.9891304347826	1
Q8NA54	IQUB	32.7020202020202	27.9040404040404	47
Q8NA57	C12orf50	32.7710843373494	19.2771084337349	1
Q8NA61	SPERT	85.3006681514477	23.162583518931	122
Q8NA69	TEX45	79.4466403162055	19.7628458498024	1
Q8NA70	FAM47B	57.2755417956656	21.5170278637771	3
Q8NA72	POC5	30.5555555555556	24.1319444444444	68
Q8NA75	DCAF4L2	62.8787878787879	29.040404040404	1
Q8NA77	TEX19	64.8484848484848	22.4242424242424	2
Q8NA82	MARCH10	45.2410383189122	19.6538936959209	5
Q8NA92	THAP8	73.8181818181818	21.8181818181818	6
Q8NAA4	ATG16L2	77.5806451612903	23.5483870967742	4
Q8NAB2	KBTBD3	29.064039408867	29.8850574712644	1
Q8NAE3	LINC01555	52.4193548387097	27.4193548387097	4
Q8NAF0	ZNF579	85.7904085257549	14.5648312611012	11
Q8NAJ2	C9orf106	59.656652360515	21.0300429184549	10
Q8NAM6	ZSCAN4	42.3963133640553	21.889400921659	4
Q8NAN2	MIGA1	35.5450236966825	28.9099526066351	1
Q8NAP1	GATS	74.390243902439	30.4878048780488	2
Q8NAP3	ZBTB38	46.9507101086048	21.8045112781955	13
Q8NAT1	POMGNT2	80.0344234079174	32.5301204819277	2
Q8NAV1	PRPF38A	53.9936102236422	21.0862619808307	40
Q8NAX2	KDF1	68.1704260651629	17.2932330827068	4
Q8NB12	SMYD1	73.9307535641548	28.9205702647658	37
Q8NB14	USP38	41.5148609779482	30.0095877277085	7
Q8NB15	ZNF511	75.6653992395437	25.8555133079848	7
Q8NB16	MLKL	55.7203389830508	29.0254237288136	16
Q8NB25	FAM184A	36.8231046931408	25.4512635379061	6
Q8NB37	GATD1	81.447963800905	27.6018099547511	2
Q8NB46	ANKRD52	63.5097493036212	26.3695450324977	12
Q8NB49	ATP11C	36.2753751103266	32.3036187113857	1
Q8NB78	KDM1B	51.6129032258064	29.6774193548387	12
Q8NB90	SPATA5	38.0313199105145	29.5302013422819	7
Q8NB91	FANCB	31.7441860465116	32.7906976744186	7
Q8NBB2	ST20-AS1	61.8320610687023	14.5038167938931	1
Q8NBB4	ZSCAN1	77.0171149144254	20.2933985330073	6
Q8NBD8	TMEM229B	94.0476190476191	35.1190476190476	5
Q8NBE8	KLHL23	38.4615384615385	28.6225402504472	8
Q8NBF1	GLIS1	79.0660225442834	19.645732689211	2
Q8NBF2	NHLRC2	36.3136176066025	29.0233837689133	5
Q8NBF6	AVL9	42.8351309707242	28.0431432973806	6
Q8NBI2	CYB561A3	74.8971193415638	40.7407407407407	5
Q8NBI3	DRAXIN	74	21.1428571428571	2
Q8NBI5	SLC43A3	69.1056910569106	36.3821138211382	3
Q8NBJ4	GOLM1	67.910447761194	23.134328358209	54
Q8NBJ5	COLGALT1	83.3065810593901	27.76886035313	6
Q8NBJ7	SUMF2	63.2450331125828	23.1788079470199	5
Q8NBM4	UBAC2	55.3623188405797	35.9420289855072	10
Q8NBN3	TMEM87A	47.0796460176991	35.0442477876106	3
Q8NBN7	RDH13	78.9156626506024	27.4096385542169	5
Q8NBP0	TTC13	47.8513356562137	28.6875725900116	2
Q8NBP7	PCSK9	79.3650793650794	24.6753246753247	7
Q8NBQ5	HSD17B11	37.8737541528239	35.5481727574751	5
Q8NBQ7	AQP11	71.6911764705882	40.0735294117647	1
Q8NBR0	TP53I13	71.5736040609137	20.0507614213198	2
Q8NBS9	TXNDC5	67.8983833718245	22.8637413394919	14
Q8NBT0	POC1A	67.8921568627451	26.4705882352941	76
Q8NBT2	SPC24	79.2929292929293	27.2727272727273	24
Q8NBU5	ATAD1	34.8066298342541	30.6629834254144	7
Q8NBW4	SLC38A9	43.2384341637011	38.7900355871886	17
Q8NBX0	SCCPDH	43.953488372093	30.2325581395349	1
Q8NBY1	STK26	35.6234096692112	26.2086513994911	5
Q8NBZ0	INO80E	74.6938775510204	21.6326530612245	36
Q8NBZ7	UXS1	37.3572593800979	20.8809135399674	1
Q8NC01	CLEC1A	54.4483985765125	24.1992882562278	3
Q8NC06	ACBD4	72.1189591078067	20.817843866171	2
Q8NC24	RELL2	64.1447368421053	20.3947368421053	1
Q8NC26	ZNF114	44.9760765550239	17.4641148325359	7
Q8NC38	ZNF436-AS1	55.9055118110236	19.6850393700787	1
Q8NC42	RNF149	57.356608478803	28.1795511221945	1
Q8NC44	RETREG2	67.0955882352941	26.4705882352941	20
Q8NC51	SERBP1	42.2982885085575	16.1369193154034	42
Q8NC56	LEMD2	76.1904761904762	24.4047619047619	7
Q8NC60	NOA1	61.3733905579399	26.6094420600858	22
Q8NC67	NETO2	41.254752851711	27.7566539923954	11
Q8NC69	KCTD6	50.4201680672269	29.4117647058824	30
Q8NC74	RBBP8NL	78.6466165413534	16.2406015037594	10
Q8NC96	NECAP1	51.8115942028985	23.1884057971014	6
Q8NCA5	FAM98A	40.5769230769231	18.6538461538462	9
Q8NCA9	ZNF784	85.1851851851852	17.9012345679012	9
Q8NCB2	CAMKV	64.1434262948207	20.1195219123506	2
Q8NCC3	PLA2G15	76.271186440678	30.7506053268765	1
Q8NCC5	SLC37A3	51.7171717171717	36.5656565656566	2
Q8NCD3	HJURP	51.1348464619493	20.9612817089453	14
Q8NCE0	TSEN2	49.7854077253219	26.3948497854077	7
Q8NCE2	MTMR14	67.5883256528418	26.2672811059908	5
Q8NCF0	CLEC18C	78.076062639821	22.1476510067114	1
Q8NCF5	NFATC2IP	66.6666666666667	23.3333333333333	7
Q8NCG5	CHST4	71.8346253229974	32.8165374677003	1
Q8NCG7	DAGLB	69.2421991084695	31.5007429420505	3
Q8NCJ5	SPRYD3	67.4943566591422	26.6365688487585	4
Q8NCK3	ZNF485	42.7601809954751	17.8733031674208	2
Q8NCL4	GALNT6	74.4783306581059	27.6083467094703	4
Q8NCL9	APCDD1L	82.6693227091634	24.5019920318725	3
Q8NCM8	DYNC2H1	30.7567316620241	30.4549675023213	11
Q8NCN2	ZBTB34	60.8782435129741	24.5508982035928	6
Q8NCN4	RNF169	55.2891396332863	19.4640338504937	33
Q8NCP5	ZBTB44	42.2066549912434	24.1681260945709	13
Q8NCQ5	FBXO15	47.1624266144814	29.9412915851272	2
Q8NCR0	B3GALNT2	50.499001996008	29.5409181636727	1
Q8NCR3	C11orf65	31.8471337579618	23.8853503184713	4
Q8NCR6	SMRP1	71.4828897338403	19.0114068441065	24
Q8NCR9	CLRN3	57.7092511013216	36.1233480176211	1
Q8NCS4	TMEM35B	72.9032258064516	45.8064516129032	2
Q8NCT1	ARRDC4	52.5059665871122	27.4463007159904	4
Q8NCU1	LINC00521	73.0496453900709	21.2765957446809	14
Q8NCU4	CCDC191	48.8794023479189	23.5859124866596	1
Q8NCW0	KREMEN2	76.5413533834586	19.0977443609023	1
Q8NCW5	NAXE	69.8961937716263	28.719723183391	2
Q8NCW6	GALNT11	50.9031198686371	28.0788177339901	1
Q8NCX0	CCDC150	44.1923774954628	25.4990925589837	7
Q8NCY6	MSANTD4	44.2196531791908	27.1676300578035	10
Q8ND04	SMG8	43.0443548387097	24.5967741935484	4
Q8ND24	RNF214	51.2784090909091	24.1477272727273	4
Q8ND25	ZNRF1	77.6315789473684	20.1754385964912	13
Q8ND30	PPFIBP2	56.1003420752566	24.7434435575827	7
Q8ND56	LSM14A	36.4224137931034	18.3189655172414	5
Q8ND71	GIMAP8	56.4564564564565	27.4774774774775	1
Q8ND76	CCNY	60.5263157894737	26.3157894736842	5
Q8ND82	ZNF280C	33.4688346883469	22.0867208672087	9
Q8ND83	SLAIN1	55.1845342706503	20.0351493848858	9
Q8ND90	PNMA1	62.4293785310734	29.0960451977401	165
Q8ND94	LRRN4CL	78.6610878661088	24.2677824267782	1
Q8NDB2	BANK1	36.2595419847328	24.4274809160305	1
Q8NDB6	FAM156B	65.8878504672897	18.2242990654206	10
Q8NDC0	MAPK1IP1L	30.8943089430894	10.5691056910569	25
Q8NDC4	MORN4	53.7414965986395	25.1700680272109	23
Q8NDD1	C1orf131	44.4067796610169	21.0169491525424	4
Q8NDF8	PAPD5	58.0645161290323	22.5806451612903	1
Q8NDG6	TDRD9	49.6703296703297	31.2820512820513	1
Q8NDH3	NPEPL1	80.5343511450382	27.4809160305344	2
Q8NDH6	ICA1L	37.4741200828157	25.6728778467909	2
Q8NDI1	EHBP1	36.2012987012987	22.4025974025974	7
Q8NDN9	RCBTB1	48.1203007518797	27.6315789473684	8
Q8NDP4	ZNF439	37.2	16.8	21
Q8NDT2	RBM15B	75.645342312009	17.7328843995511	14
Q8NDV1	ST6GALNAC3	48.3660130718954	29.0849673202614	1
Q8NDV7	TNRC6A	42.7407030056037	16.1996943453897	49
Q8NDW4	ZNF248	39.4827586206897	20	1
Q8NDW8	TTC21A	68.2299546142209	30.7866868381241	3
Q8NDX1	PSD4	68.4011352885525	19.1106906338694	4
Q8NDX5	PHC3	37.7032520325203	23.6788617886179	21
Q8NDX6	ZNF740	52.0618556701031	22.1649484536082	4
Q8NDY6	BHLHE23	87.6106194690265	18.141592920354	1
Q8NDZ0	BEND2	40375	21.75	4
Q8NDZ2	SIMC1	51.0882016036655	26.2313860252005	8
Q8NE00	TMEM104	83.0985915492958	37.625754527163	1
Q8NE01	CNNM3	85.1694915254237	29.0960451977401	72
Q8NE09	RGS22	34.4664031620553	27.5889328063241	1
Q8NE22	SETD9	39.6666666666667	30.6666666666667	2
Q8NE31	FAM13C	48.6348122866894	19.7952218430034	14
Q8NE35	CPEB3	64.4699140401146	21.2034383954155	4
Q8NE62	CHDH	77.6470588235294	24.3697478991597	3
Q8NE63	HIPK4	82.6580226904376	25.9319286871961	25
Q8NE71	ABCF1	63.3569739952719	22.2222222222222	19
Q8NE79	BVES	42.9362880886427	31.5789473684211	1
Q8NE86	MCU	48.5795454545455	29.2613636363636	17
Q8NEA4	FBXO36	43.4968017057569	29.8507462686567	1
Q8NEA6	GLIS3	65.5927835051546	20.4896907216495	7
Q8NEA9	GMCL1P1	43.0740037950664	28.0834914611006	42
Q8NEB9	PIK3C3	39.6396396396396	28.9414414414414	18
Q8NEC5	CATSPER1	71.830985915493	25.4801536491677	102
Q8NEC7	GSTCD	41.0094637223975	30.7570977917981	7
Q8NEE6	FBXL13	40625	30.7065217391304	2
Q8NEF3	CCDC112	33.0188679245283	21.6981132075472	13
Q8NEF9	SRFBP1	30.4651162790698	21.8604651162791	2
Q8NEG0	FAM71C	55.3719008264463	30.5785123966942	16
Q8NEG4	FAM83F	82.435129740519	23.9520958083832	1
Q8NEG5	ZSWIM2	34.8580441640379	26.0252365930599	2
Q8NEG7	DENND6B	82.4232081911263	30.0341296928328	4
Q8NEH6	MNS1	35.8870967741936	24.3951612903226	22
Q8NEJ0	DUSP18	71.4285714285714	33.3333333333333	1
Q8NEJ9	NGDN	49.3589743589744	25.6410256410256	8
Q8NEK8	FAM46D	39.2307692307692	33.8461538461538	12
Q8NEL9	DDHD1	50.6300114547537	23.8258877434135	9
Q8NEM0	MCPH1	42.2248803827751	22.9665071770335	11
Q8NEM2	SHCBP1	47.2511144130758	29.1233283803863	8
Q8NEM7	SUPT20H	36.5384615384615	23.5897435897436	11
Q8NEN0	ARMC2	45.6221198156682	30.4147465437788	2
Q8NEN9	PDZD8	48.1385281385281	26.8398268398268	2
Q8NEP3	DNAAF1	56.198347107438	21.4876033057851	5
Q8NEP4	C17orf47	46.4098073555166	19.4395796847636	2
Q8NEP7	KLHDC9	59.1428571428571	21.4285714285714	1
Q8NEP9	ZNF555	42.6073131955485	19.39586645469	3
Q8NER1	TRPV1	44.1025641025641	20.7326007326007	1
Q8NER5	ACVR1C	43.5222672064777	29.1497975708502	2
Q8NES3	LFNG	90.7894736842105	26.8421052631579	1
Q8NES8	DEFB124	56.9444444444444	26.3888888888889	2
Q8NET1	DEFB108B	50	31.0810810810811	1
Q8NET4	RTL9	46.6522678185745	25.6299496040317	5
Q8NET5	NFAM1	71.9557195571956	23.9852398523985	2
Q8NET6	CHST13	90.6432748538012	25.4385964912281	1
Q8NEU8	APPL2	49.0225563909774	28.2706766917293	29
Q8NEV8	EXPH5	36.8228404099561	21.0102489019034	3
Q8NEV9	IL27	82.7868852459016	31.9672131147541	1
Q8NEW0	SLC30A7	37.9310344827586	36.0742705570292	4
Q8NEX5	WFDC9	51.1111111111111	33.3333333333333	1
Q8NEY1	NAV1	67.6251331203408	22.09797657082	48
Q8NEY3	SPATA4	40.8496732026144	29.4117647058824	1
Q8NEY4	ATP6V1C2	60.2094240837696	33.2460732984293	16
Q8NEY8	PPHLN1	39.6514161220044	15.6862745098039	31
Q8NEZ2	VPS37A	37.6884422110553	28.1407035175879	4
Q8NEZ3	WDR19	41.1764705882353	29.5606850335071	15
Q8NEZ4	KMT2C	37.3371335504886	21.3355048859935	17
Q8NEZ5	FBXO22	48.019801980198	32.4257425742574	9
Q8NF37	LPCAT1	71.9626168224299	29.5327102803738	8
Q8NF50	DOCK8	58.952380952381	29.8095238095238	41
Q8NF64	ZMIZ2	72.6384364820847	21.6069489685125	19
Q8NF91	SYNE1	51.6822005001137	27.0175039781769	13
Q8NF99	ZNF397	39.6261682242991	20.9345794392523	8
Q8NFA0	USP32	42.3676012461059	26.2928348909657	27
Q8NFA2	NOXO1	79.5755968169761	22.0159151193634	4
Q8NFC6	BOD1L1	34.8717948717949	16.4835164835165	23
Q8NFD2	ANKK1	74.6736292428198	28.9817232375979	2
Q8NFD5	ARID1B	64.7599591419816	19.050051072523	14
Q8NFF5	FLAD1	64.2857142857143	27.0408163265306	26
Q8NFG4	FLCN	76.551724137931	27.2413793103448	13
Q8NFH3	NUP43	35.9580052493438	25.7217847769029	10
Q8NFH4	NUP37	35.1681957186544	28.7461773700306	9
Q8NFH5	NUP35	26.9113149847095	25.3822629969419	12
Q8NFH8	REPS2	52.4242424242424	19.3939393939394	12
Q8NFI3	ENGASE	75.8064516129032	28.0913978494624	1
Q8NFJ5	GPRC5A	67.3184357541899	36.0335195530726	12
Q8NFJ6	PROKR2	78.4415584415584	36.8831168831169	4
Q8NFJ9	BBS1	71.5488215488216	30.8080808080808	43
Q8NFM4	ADCY4	75.69573283859	33.0241187384045	4
Q8NFP0	PXT1	45.1851851851852	31.8518518518519	1
Q8NFP7	NUDT10	78.1818181818182	22.4242424242424	9
Q8NFP9	NBEA	37.2582287071598	29.7251442144554	6
Q8NFQ8	TOR1AIP2	47.5583864118896	21.4437367303609	7
Q8NFR3	SPTSSB	45.4545454545455	37.6623376623377	3
Q8NFR7	CCDC148	36.4864864864865	26.5202702702703	3
Q8NFR9	IL17RE	70.9580838323353	27.8443113772455	1
Q8NFT6	DBF4B	57.3051948051948	22.4025974025974	15
Q8NFT8	DNER	63.1436314363144	20.8672086720867	3
Q8NFU4	FDCSP	31.3953488372093	32.5581395348837	3
Q8NFU5	IPMK	42.9256594724221	26.8585131894484	2
Q8NFU7	TET1	39.4478240524099	22.4613944782405	2
Q8NFV4	ABHD11	75	31.0126582278481	19
Q8NFW5	DMBX1	73.6292428198433	18.2767624020888	89
Q8NFW8	CMAS	39.7701149425287	26.2068965517241	3
Q8NFW9	MYRIP	62.2093023255814	19.4186046511628	8
Q8NFZ0	FBXO18	63.3141762452107	28.2567049808429	11
Q8NFZ5	TNIP2	73.7209302325581	20.2325581395349	21
Q8NFZ8	CADM4	74.5501285347044	26.4781491002571	2
Q8NG08	HELB	38.2352941176471	27.0220588235294	4
Q8NG11	TSPAN14	77.4907749077491	36.90036900369	3
Q8NG27	PJA1	52.0186335403727	15.8385093167702	11
Q8NG31	KNL1	32.9918907383696	25.4374733247973	30
Q8NG50	RDM1	50.8771929824561	29.8245614035088	5
Q8NG66	NEK11	44.2724458204334	26.9349845201238	6
Q8NGH7	OR52L1	57.5757575757576	44.2424242424242	1
Q8NGJ0	OR5A1	67.4050632911392	41.1392405063291	1
Q8NGJ1	OR4D6	66.984126984127	42.2222222222222	1
Q8NGS2	OR1J2	66.2420382165605	42.6751592356688	1
Q8NGV6	OR5H6	40.4907975460123	43.8650306748466	1
Q8NGW1	OR6B3	81.9277108433735	42.7710843373494	1
Q8NH19	OR10AG1	42.7152317880795	47.0198675496689	1
Q8NH93	OR1L3	52.3076923076923	41.5384615384615	1
Q8NHA8	OR1F12	54.1420118343195	38.7573964497041	1
Q8NHB8	OR5K2	41.3249211356467	41.9558359621451	1
Q8NHC8	OR2T6	67.9611650485437	39.4822006472492	1
Q8NHG7	SVIP	35.8974358974359	16.6666666666667	1
Q8NHG8	ZNRF2	67.0781893004115	16.8724279835391	1
Q8NHH1	TTLL11	71.1610486891386	26.4669163545568	1
Q8NHH9	ATL2	36.6438356164384	28.9383561643836	19
Q8NHJ6	LILRB4	66.815144766147	22.0489977728285	1
Q8NHL6	LILRB1	67.4347158218126	21.8125960061444	12
Q8NHM4	PRSS3P2	66.1290322580645	26.6129032258064	1
Q8NHM5	KDM2B	77.4121166791324	23.7097980553478	9
Q8NHP1	AKR7L	82.2289156626506	26.2048192771084	13
Q8NHP6	MOSPD2	38.728323699422	28.9017341040462	3
Q8NHP7	EXD1	42.5242718446602	29.126213592233	2
Q8NHP8	PLBD2	84.5762711864407	28.6440677966102	7
Q8NHQ1	CEP70	35.61872909699	29.2642140468227	237
Q8NHQ8	RASSF8	41.4285714285714	25.7142857142857	34
Q8NHQ9	DDX55	58.0698835274542	30.4492512479201	4
Q8NHS0	DNAJB8	81.1158798283262	21.8884120171674	1
Q8NHS1	CLDND2	84.5238095238095	37.5	1
Q8NHS4	CLHC1	31.3458262350937	29.9829642248722	3
Q8NHS9	SPATA22	29.6703296703297	23.6263736263736	5
Q8NHU0	CT45A3	39.4736842105263	24.7368421052632	5
Q8NHU3	SGMS2	44.5355191256831	30.8743169398907	7
Q8NHU6	TDRD7	43.221110100091	29.0263876251137	20
Q8NHV1	GIMAP7	52.4916943521595	27.5747508305648	3
Q8NHV4	NEDD1	31.6187594553707	26.3237518910741	86
Q8NHV9	RHOXF1	63.7837837837838	22.7027027027027	1
Q8NHW4	CCL4L2	63.4408602150538	30.1075268817204	4
Q8NHW5	RPLP0P6	62.5786163522013	30.5031446540881	13
Q8NHW6	OTOS	82.2222222222222	28.8888888888889	4
Q8NHX9	TPCN2	79.2828685258964	38.3798140770252	5
Q8NHY0	B4GALNT2	66.1375661375661	32.2751322751323	2
Q8NHY2	RFWD2	48.6338797814208	24.4535519125683	27
Q8NHY3	GAS2L2	69.9205448354143	20.8853575482406	29
Q8NHY5	HUS1B	75.6272401433692	32.258064516129	6
Q8NHY6	ZFP28	45.2243958573073	18.9873417721519	5
Q8NHZ7	MBD3L2	62.9268292682927	22.4390243902439	7
Q8NHZ8	CDC26	40.6976744186046	23.2558139534884	19
Q8NI08	NCOA7	43.4782608695652	24.390243902439	7
Q8NI17	IL31RA	49.5225102319236	26.0572987721692	1
Q8NI22	MCFD2	53.0612244897959	27.2108843537415	3
Q8NI27	THOC2	34.8808030112923	24.4667503136763	73
Q8NI28	LINC01006	73.2718894009217	26.7281105990783	1
Q8NI28	LINC01006	73.2718894009217	26.7281105990783	1
Q8NI29	FBXO27	76.4084507042253	27.112676056338	2
Q8NI35	PATJ	39.1231964483907	27.0810210876804	26
Q8NI36	WDR36	36.4495798319328	30.8823529411765	15
Q8NI37	PPTC7	58.3606557377049	27.5409836065574	20
Q8NI38	NFKBID	72.9299363057325	29.2993630573248	35
Q8NI51	CTCFL	58.5843373493976	21.3855421686747	10
Q8NI60	COQ8A	79.1666666666667	28.2407407407407	24
Q8NI77	KIF18A	30.7007786429366	26.1401557285873	23
Q8TA86	RP9	53.6036036036036	14.8648648648649	11
Q8TA94	ZNF563	35.6394129979036	17.4004192872117	2
Q8TAA1	RNASE11	52.5	29	1
Q8TAA3	PSMA8	29.9610894941634	28.4046692607004	1
Q8TAA5	GRPEL2	53.0973451327434	26.5486725663717	1
Q8TAA9	VANGL1	63.8095238095238	31.2380952380952	17
Q8TAB3	PCDH19	71.8015665796345	26.8059181897302	1
Q8TAB5	C1orf216	68.695652173913	20	63
Q8TAB7	CCDC26	43.046357615894	20.8609271523179	7
Q8TAB7	CCDC26	39.198606271777	32.7526132404181	7
Q8TAC1	RFESD	32.2784810126582	22.7848101265823	1
Q8TAC2	JOSD2	86.2433862433862	30.1587301587302	5
Q8TAC9	SCAMP5	74.5762711864407	33.8983050847458	9
Q8TAD4	SLC30A5	36.1618798955614	38.5117493472585	4
Q8TAD7	OCC1	50	17.3076923076923	2
Q8TAD8	SNIP1	54.911838790932	15.6171284634761	55
Q8TAE7	KCNG3	73.4553775743707	33.4096109839817	1
Q8TAE8	GADD45GIP1	79.8206278026906	16.5919282511211	54
Q8TAF3	WDR48	35.9882005899705	26.2536873156342	66
Q8TAF7	ZNF461	34.2198581560284	20.2127659574468	1
Q8TAF8	LHFPL5	82.7272727272727	36.3636363636364	5
Q8TAG5	VSTM2A	64.4897959183673	25.7142857142857	1
Q8TAG6	C8orf46	61.8357487922705	20.7729468599034	1
Q8TAG9	EXOC6	38.5093167701863	31.304347826087	23
Q8TAI1	TYMSOS	68.5483870967742	14.5161290322581	16
Q8TAI7	RHEBL1	55.4347826086957	30.4347826086957	6
Q8TAK5	GABPB2	44.7661469933185	26.5033407572383	9
Q8TAK6	OLIG1	93.3823529411765	22.0588235294118	22
Q8TAL5	C9orf43	48.7012987012987	22.9437229437229	1
Q8TAM1	BBS10	33.7016574585635	31.6298342541436	21
Q8TAM2	TTC8	44.3609022556391	27.8195488721804	18
Q8TAM6	ERMN	38.9473684210526	19.6491228070175	1
Q8TAP4	LMO3	55.4878048780488	26.8292682926829	88
Q8TAP6	CEP76	30.7575757575758	28.4848484848485	106
Q8TAP8	PPP1R35	79.9212598425197	23.6220472440945	8
Q8TAP9	MPLKIP	55.5555555555556	11.1111111111111	2
Q8TAQ2	SMARCC2	59.5884773662551	20.8230452674897	50
Q8TAQ5	ZNF420	31.9303338171263	17.4165457184325	11
Q8TAS1	UHMK1	47.3809523809524	29.0476190476191	8
Q8TAT5	NEIL3	41.5841584158416	26.5676567656766	18
Q8TAT6	NPLOC4	63.3825944170772	26.6009852216749	16
Q8TAU0	NKX2-3	82.4657534246575	16.4383561643836	1
Q8TAU3	ZNF417	40.9722222222222	17.7083333333333	134
Q8TAV3	CYP2W1	86.5580448065173	32.3828920570265	2
Q8TAV4	STOML3	54.4520547945205	33.9041095890411	6
Q8TAV5	C11orf45	65.7534246575342	18.4931506849315	5
Q8TAW3	ZNF671	51.5260323159785	22.4416517055655	1
Q8TAX7	MUC7	30.1587301587302	14.2857142857143	11
Q8TAX9	GSDMB	57.2815533980583	30.8252427184466	6
Q8TAZ6	CMTM2	59.0361445783133	27.710843373494	9
Q8TB03	CXorf38	56875	27.1875	6
Q8TB05	UBALD1	80.8988764044944	16.8539325842697	3
Q8TB22	SPATA20	75.6035578144854	25.7941550190597	4
Q8TB24	RIN3	78.3975659229209	25.1521298174442	44
Q8TB36	GDAP1	47.9108635097493	29.2479108635098	9
Q8TB37	NUBPL	40.9375	32.5	3
Q8TB40	ABHD4	64.1399416909621	28.5714285714286	7
Q8TB45	DEPTOR	65.3658536585366	27.3170731707317	9
